006.1.40780.11.0;Auvent SC - Dracé;AS;Aire de service;DRCE;Dracé;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Villefranche;;;;;;;;;;;;;46.14309484;4.76750374
006.1.40780.12.0;Auvent SC - Dracé;AS;Aire de service;DRCE;Dracé;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Villefranche;;;;;;;;;;;;;46.143131999999994;4.767037029999999
006.1.40830.02.0;Locaux techniques - Taponas;PA;Point d'appui;TPNS;Taponas;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;6.3;;;;;;;;;;;46.13620545799998;4.765723799000001
006.1.41750.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;8.1;;;;;;;;;;;46.05780725399999;4.735402371
006.1.41946.01.0;Locaux techniques - Patural;AR;Aire de repos;PTRL;Patural;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;3.0;;;;;;;;;;;46.043567638000006;4.727121018000001
006.1.41946.02.0;Locaux techniques - Patural;AR;Aire de repos;PTRL;Patural;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;7.0;;;;;;;;;;;46.042737693;4.726595365
006.1.36367.02.0;Locaux techniques - Farges;AR;Aire de repos;FRGS;Farges;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Val De Saone;RDC;4.16;;;;;;;;;;;46.51265546;4.908083679999999
006.1.40973.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;9.0;;;;;;;;;;;46.12362075242249;4.7639364015819865
006.1.36367.01.0;Sanitaires clients indépendants - Farges;AR;Aire de repos;FRGS;Farges;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Val De Saone;RDC;29.0;;;;;;;;;;;46.51362956099999;4.910325843
006.1.40780.01.0;Sanitaires clients indépendants - Dracé;AS;Aire de service;DRCE;Dracé;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Villefranche;RDC;7.2;;;;;;;;;;;46.140838215;4.766362218
006.1.37480.02.0;Sanitaires clients indépendants - Mâcon - St Albain;AS;Aire de service;MASA;Mâcon - St Albain;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Val De Saone;RDC;10.0;;;;;;;;;;;46.42261829;4.86443341
006.1.34170.04.0;Sanitaires clients indépendants - la Ferté;AS;Aire de service;FERT;la Ferté;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;10.0;;;;;;;;;;;46.68970181;4.843069609999999
006.1.39694.01.0;Sanitaires clients indépendants - Crèches;AR;Aire de repos;CRCH;Crèches;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Val De Saone;RDC;29.0;;;;;;;;;;;46.235879279999985;4.794697662000001
006.1.35196.01.0;Sanitaires clients indépendants - Jugy;AR;Aire de repos;JUGY;Jugy;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;16.0;;;;;;;;;;;46.606840557999995;4.879052049
006.1.41946.04.0;Auvent services sur aires - Patural;AR;Aire de repos;PTRL;Patural;J;Auvent;Auvent services sur aires;AUVENT;Villefranche;;;;;;;;;;;;;46.040133053999995;4.725726543
006.1.42399.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;7.2;;;;;;;;;;;46.001345786;4.734209030000001
006.1.42723.02.0;Locaux techniques - Limas;BA;Barrière pleine voie;LIMS;Limas;D;Bâtiments des gares de péage;Locaux techniques dédiés au péage;LTECH;Villefranche;RDC;100.0;RDC+1;100.0;;;;;;;;;45.97386295699999;4.73103416
006.1.42723.04.0;Locaux Douane - Limas;BA;Barrière pleine voie;LIMS;Limas;B;Bâtiments et locaux affectés aux forces de l'ordre;Locaux Douane;BATGEN;Villefranche;RDC;95.0;RDC+1;55.0;;;;;;;;;45.973273789999986;4.73052949
006.1.42723.05.0;Locaux techniques - Limas;BA;Barrière pleine voie;LIMS;Limas;D;Bâtiments des gares de péage;Locaux techniques dédiés au péage;LTECH;Villefranche;RDC;135.0;;;;;;;;;;;45.97361493;4.730811120000001
006.1.42723.06.0;Bât.bureaux BPV ou gare - Limas;BA;Barrière pleine voie;LIMS;Limas;D;Bâtiments des gares de péage;Bât.bureaux BPV ou gare;BATGEN;Villefranche;RDC;685.0;;;;;;;;;;;45.97411511399998;4.731413343999999
006.1.42723.07.0;Bât. Formation - Limas;BA;Barrière pleine voie;LIMS;Limas;A;Bâtiments administratifs, bureaux et sociaux;Bât. Formation;BATGEN;Villefranche;RDC;51.0;;;;;;;;;;;45.973742706;4.730934476
006.1.42723.08.0;Locaux techniques - Limas;BA;Barrière pleine voie;LIMS;Limas;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;5.0;;;;;;;;;;;45.972937925000004;4.730626987000001
006.1.42723.09.0;Locaux techniques - Limas;BA;Barrière pleine voie;LIMS;Limas;D;Bâtiments des gares de péage;Locaux techniques dédiés au péage;LTECH;Villefranche;RDC;17.0;;;;;;;;;;;45.97298890699998;4.730152471
006.1.42723.10.0;Sanitaires clients indépendants - Limas;BA;Barrière pleine voie;LIMS;Limas;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Villefranche;RDC;58.0;;;;;;;;;;;45.97285491800002;4.730180641
006.1.42980.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;3.6;;;;;;;;;;;45.95309725499999;4.716049296999999
006.1.43057.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;5.4;;;;;;;;;;;45.94621243899999;4.716956461
006.1.44262.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;6.3;;;;;;;;;;;45.843199416;4.7500075189999995
006.1.44262.02.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Villefranche;RDC;5.94;;;;;;;;;;;45.843152444;4.750027449999999
006.2.02960.10.0;Restauration - Villabé;AS;Aire de service;VLLB;Villabé;I;Bâtiments des sous concessionnaires;Restauration;BATGEN;Gâtinais;RDC;310.0;;;;;;;;;;;48.59532572999999;2.44365931
006.2.02960.11.0;Boutique - Villabé;AS;Aire de service;VLLB;Villabé;I;Bâtiments des sous concessionnaires;Boutique;BATGEN;Gâtinais;RDC;729.0;;;;;;;;;;;48.59474387;2.44383097
006.2.02960.12.0;Auvent SC - Villabé;AS;Aire de service;VLLB;Villabé;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Gâtinais;;;;;;;;;;;;;48.59430746999998;2.44405091
006.2.04650.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;4.0;;;;;;;;;;;48.457050322999976;2.520892143
006.2.04870.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.439464144000006;2.5345907789999997
006.2.05180.00.0;Sanitaires clients indépendants - Arbonne;AR;Aire de repos;ARBN;Arbonne;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Gâtinais;RDC;40.0;;;;;;;;;;;48.41395222300001;2.5480773849999996
006.2.05800.10.0;Tout service - Achères;AS;Aire de service;ACHR;Achères;I;Bâtiments des sous concessionnaires;Tout service;BATGEN;Gâtinais;RDC;886.0;;;;;;;;;;;48.36231573999999;2.5740039299999995
006.2.05800.11.0;Auvent SC - Achères;AS;Aire de service;ACHR;Achères;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Gâtinais;;;;;;;;;;;;;48.36211613999998;2.57441163
006.2.06315.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.323206322;2.609540819
006.2.07410.10.0;Boutique - Darvault;AS;Aire de service;DRVT;Darvault;I;Bâtiments des sous concessionnaires;Boutique;BATGEN;Gâtinais;RDC;648.0;;;;;;;;;;;48.263539489999985;2.72265196
006.2.07410.11.0;Boutique - Darvault;AS;Aire de service;DRVT;Darvault;I;Bâtiments des sous concessionnaires;Boutique;BATGEN;Gâtinais;RDC;349.0;;;;;;;;;;;48.26462153;2.72217453
006.2.07590.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.250340625;2.736510487
006.2.08000.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.221184364999985;2.769157904
006.2.08000.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.22127229299999;2.769173437
006.2.18460.00.0;Sanitaires clients indépendants - Le Chevreuil;AR;Aire de repos;CHEV;Le Chevreuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;50.0;;;;;;;;;;;47.694763641999984;3.8326154479999994
006.2.08570.00.0;Sanitaires clients indépendants - Floée;AR;Aire de repos;FLOE;Floée;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Gâtinais;RDC;16.0;;;;;;;;;;;48.186886184;2.826971966
006.2.08570.01.0;Locaux techniques - Floée;AR;Aire de repos;FLOE;Floée;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;5.0;;;;;;;;;;;48.186815869000014;2.827484653
006.2.09080.00.0;Sanitaires clients indépendants - Égreville;AR;Aire de repos;EGRV;Égreville;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Gâtinais;RDC;22.0;;;;;;;;;;;48.160265072999984;2.882894154
006.2.10000.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.11646237899999;2.984370015
006.2.10290.00.0;Sanitaires clients indépendants - La Roche;AR;Aire de repos;ROCH;La Roche;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Gâtinais;RDC;16.0;;;;;;;;;;;48.105709745999995;3.0196278920000004
006.2.11490.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;13.5;;;;;;;;;;;48.02801732299999;3.130978052
006.2.11590.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Gâtinais;RDC;4.5;;;;;;;;;;;48.021509916999996;3.137343187
006.2.12290.10.0;Boutique - La Couline;AS;Aire de service;COUL;La Couline;I;Bâtiments des sous concessionnaires;Boutique;BATGEN;Gâtinais;RDC;570.0;;;;;;;;;;;47.97440434999999;3.19939852
006.2.12290.11.0;Restauration - La Couline;AS;Aire de service;COUL;La Couline;I;Bâtiments des sous concessionnaires;Restauration;BATGEN;Gâtinais;RDC;495.0;;;;;;;;;;;47.975126190000005;3.19845438
006.2.12290.12.0;Auvent SC - La Couline;AS;Aire de service;COUL;La Couline;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Gâtinais;;;;;;;;;;;;;47.973959029999996;3.19964528
006.2.14760.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;13.5;;;;;;;;;;;47.87634972099999;3.475823111
006.2.15620.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;6.3;;;;;;;;;;;47.85628847392;3.58264423328
006.2.16700.10.0;Tout service - Venoy - Soleil Levant;AS;Aire de service;VESL;Venoy - Soleil Levant;I;Bâtiments des sous concessionnaires;Tout service;BATGEN;Morvan;RDC;1660.0;;;;;;;;;;;47.788997949999995;3.6719018200000004
006.2.16700.11.0;Auvent SC - Venoy - Soleil Levant;AS;Aire de service;VESL;Venoy - Soleil Levant;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.78864833999999;3.67243826
006.2.16880.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;13.5;;;;;;;;;;;47.77898189799998;3.6894410330000005
006.2.19360.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;5.4;;;;;;;;;;;47.636725585999976;3.9069567860000003
006.2.17900.00.0;Sanitaires clients indépendants - Le Buisson Rond;AR;Aire de repos;BURO;Le Buisson Rond;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;36.0;;;;;;;;;;;47.716806572;3.766160233
006.2.19910.01.0;Locaux techniques - Hervaux;AR;Aire de repos;HRVX;Hervaux;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;21.0;;;;;;;;;;;47.588539044;3.920317572
006.2.13220.00.0;Sanitaires clients indépendants - La Loupière;AR;Aire de repos;LOUP;La Loupière;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;36.0;;;;;;;;;;;47.919230252;3.2871950839999995
006.2.18460.02.0;Locaux techniques - Le Chevreuil;AR;Aire de repos;CHEV;Le Chevreuil;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;20.0;;;;;;;;;;;47.694149871999976;3.8344181399999995
006.2.21182.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;5.4;;;;;;;;;;;47.504203511;4.021709726
006.2.21300.10.0;Tout service - Maison Dieu;AS;Aire de service;MDIE;Maison Dieu;I;Bâtiments des sous concessionnaires;Tout service;BATGEN;Morvan;RDC;1143.0;;;;;;;;;;;47.50457139999999;4.03674126
006.2.21300.11.0;Auvent SC - Maison Dieu;AS;Aire de service;MDIE;Maison Dieu;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.50454604;4.03829694
006.2.21300.12.0;Auvent SC - Maison Dieu;AS;Aire de service;MDIE;Maison Dieu;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.50454965999999;4.03829157
006.2.23872.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;5.4;;;;;;;;;;;47.41332044100001;4.337646318000001
006.2.24210.01.0;Locaux techniques - Marcigny;AR;Aire de repos;MGNY;Marcigny;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;20.0;;;;;;;;;;;47.390845234999986;4.364972279
006.2.24210.02.0;Locaux techniques - Marcigny;AR;Aire de repos;MGNY;Marcigny;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;12.0;;;;;;;;;;;47.39089905499999;4.365020356
006.2.25070.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;21.6;;;;;;;;;;;47.347037173;4.459059741999999
006.2.25600.01.0;Locaux techniques - Les Lochères;AS;Aire de service;LOCH;Les Lochères;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;21.6;;;;;;;;;;;47.31347295399998;4.499613499
006.2.25600.03.0;Locaux techniques - Les Lochères;AS;Aire de service;LOCH;Les Lochères;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;13.5;;;;;;;;;;;47.313561216999986;4.499570681
006.2.25600.04.0;Locaux techniques - Les Lochères;AS;Aire de service;LOCH;Les Lochères;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;13.5;;;;;;;;;;;47.313544878;4.499633941
006.2.25600.10.0;Tout service - Les Lochères;AS;Aire de service;LOCH;Les Lochères;I;Bâtiments des sous concessionnaires;Tout service;BATGEN;Morvan;RDC;1400.0;;;;;;;;;;;47.30958172;4.5017451
006.2.25600.11.0;Auvent SC - Les Lochères;AS;Aire de service;LOCH;Les Lochères;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.30937802999999;4.50164318
006.2.25600.12.0;Auvent SC - Les Lochères;AS;Aire de service;LOCH;Les Lochères;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.30959625999999;4.50201869
006.2.26735.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;13.5;;;;;;;;;;;47.23428701099999;4.583015463
006.2.28000.00.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;21.6;;;;;;;;;;;47.160294331999985;4.698343232000001
006.2.28550.10.0;Tout service - Creux Moreau;AS;Aire de service;CMOR;Creux Moreau;I;Bâtiments des sous concessionnaires;Tout service;BATGEN;Morvan;RDC;795.0;;;;;;;;;;;47.113132539999995;4.71230388
006.2.28550.11.0;Auvent SC - Creux Moreau;AS;Aire de service;CMOR;Creux Moreau;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Morvan;;;;;;;;;;;;;47.11273461;4.712400439999999
006.2.24210.00.0;Sanitaires clients indépendants - Marcigny;AR;Aire de repos;MGNY;Marcigny;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;54.0;;;;;;;;;;;47.390292567999985;4.366020581999999
006.2.28550.00.0;Stockage  - Creux Moreau;AS;Aire de service;CMOR;Creux Moreau;C;Bâtiments d'exploitation;Stockage ;STOCK;Morvan;RDC;25.0;;;;;;;;;;;47.11346382399998;4.712741562999999
006.2.28550.01.0;Sanitaires clients indépendants - Creux Moreau;AS;Aire de service;CMOR;Creux Moreau;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;63.0;;;;;;;;;;;47.11384718399998;4.711553185
006.2.26900.00.0;Sanitaires clients indépendants - La Repotte;AR;Aire de repos;REPO;La Repotte;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;54.0;;;;;;;;;;;47.222100863;4.595039939
006.2.25600.02.0;Stockage  - Les Lochères;AS;Aire de service;LOCH;Les Lochères;C;Bâtiments d'exploitation;Stockage ;STOCK;Morvan;RDC;13.0;;;;;;;;;;;47.31376092399999;4.498745938
006.2.23275.00.0;Sanitaires clients indépendants - La Côme;AR;Aire de repos;COME;La Côme;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;58.0;;;;;;;;;;;47.44995331799999;4.27999119
006.2.23275.03.0;Auvent services sur aires - La Côme;AR;Aire de repos;COME;La Côme;J;Auvent;Auvent services sur aires;AUVENT;Morvan;;;;;;;;;;;;;47.449661371000005;4.280574654
006.2.23275.04.0;Auvent services sur aires - La Côme;AR;Aire de repos;COME;La Côme;J;Auvent;Auvent services sur aires;AUVENT;Morvan;;;;;;;;;;;;;47.44986100399999;4.280152923
006.2.23275.05.0;Auvent services sur aires - La Côme;AR;Aire de repos;COME;La Côme;J;Auvent;Auvent services sur aires;AUVENT;Morvan;;;;;;;;;;;;;47.45014619199999;4.280312578
006.2.23275.01.0;Auvent services sur aires - La Côme;AR;Aire de repos;COME;La Côme;J;Auvent;Auvent services sur aires;AUVENT;Morvan;;;;;;;;;;;;;47.449916650999995;4.279792373
006.2.21965.01.0;Sanitaires clients indépendants - Genetoy;AR;Aire de repos;GENT;Genetoy;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;40.0;;;;;;;;;;;47.495366897999986;4.122897775
006.2.21965.00.0;Locaux techniques - Genetoy;AR;Aire de repos;GENT;Genetoy;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Morvan;RDC;8.0;;;;;;;;;;;47.49611995499999;4.121295196
006.2.21300.00.0;Sanitaires clients indépendants - Maison Dieu;AS;Aire de service;MDIE;Maison Dieu;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;141.0;;;;;;;;;;;47.50494016499997;4.034167827
006.2.28874.00.0;Locaux techniques - Aubaine;PA;Point d'appui;AUBA;Aubaine;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;13.5;;;;;;;;;;;47.100712783999995;4.743161887
006.2.28874.02.0;Locaux techniques - Aubaine;PA;Point d'appui;AUBA;Aubaine;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;2.7;;;;;;;;;;;47.10061025599998;4.743532408
006.2.28874.04.0;Locaux techniques - Aubaine;PA;Point d'appui;AUBA;Aubaine;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;13.5;;;;;;;;;;;47.10075011099998;4.743153909000001
006.2.28874.05.0;Locaux techniques - Aubaine;PA;Point d'appui;AUBA;Aubaine;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;13.5;;;;;;;;;;;47.10075011099998;4.743253317000001
006.2.29111.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;47.085045899;4.761247447000001
006.2.29386.01.0;Sanitaires clients indépendants - Le Bois des Corbeaux;AR;Aire de repos;LBDC;Le Bois des Corbeaux;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;16.0;;;;;;;;;;;47.06247841399996;4.773619367
006.2.29386.02.0;Locaux techniques - Le Bois des Corbeaux;AR;Aire de repos;LBDC;Le Bois des Corbeaux;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;3.0;;;;;;;;;;;47.062474506999976;4.774286730000001
006.2.29836.03.0;Locaux techniques - Savigny lès Beaune;AR;Aire de repos;SALB;Savigny lès Beaune;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;5.0;;;;;;;;;;;47.05713747999999;4.828297622999999
006.2.29836.04.0;Locaux techniques - Savigny lès Beaune;AR;Aire de repos;SALB;Savigny lès Beaune;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;10.0;;;;;;;;;;;47.05713953199998;4.828499452
006.2.30641.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;47.003030563999985;4.861445738
006.2.30935.01.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;46.97894948699999;4.845566688
006.2.30935.02.0;Locaux techniques - Section courante;TR;Tracé;SCOU;Section courante;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;46.97898545699999;4.845614724
006.2.31130.04.0;Sanitaires clients indépendants - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;48.0;;;;;;;;;;;46.96039454;4.839406408
006.2.31130.05.0;Locaux techniques - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;46.963543968999986;4.839521609
006.2.31130.10.0;Auvent SC - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Centre Bourgogne;RDC;1233.0;;;;;;;;;;;46.96273702999999;4.83786613
006.2.31130.09.0;Sanitaires clients indépendants - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;10.0;;;;;;;;;;;46.96692330999998;4.84015942
006.2.31130.07.0;Sanitaires clients indépendants - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;10.0;;;;;;;;;;;46.964781700999964;4.839368164000001
006.2.25600.00.0;Sanitaires clients indépendants - Les Lochères;AS;Aire de service;LOCH;Les Lochères;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Morvan;RDC;63.0;;;;;;;;;;;47.31267120199997;4.500094899
006.2.31130.06.0;Sanitaires clients indépendants - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;65.0;;;;;;;;;;;46.964674886000005;4.839329278
006.2.31130.08.0;Sanitaires clients indépendants - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;65.0;;;;;;;;;;;46.96681813200001;4.840106716
006.2.34170.02.0;Sanitaires clients indépendants - St Ambreuil;AS;Aire de service;SAMB;St Ambreuil;E;Edicules sanitaires publics;Sanitaires clients indépendants;SANIT;Centre Bourgogne;RDC;10.0;;;;;;;;;;;46.69413936999997;4.844684299999999
006.2.31130.11.0;Auvent SC - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Centre Bourgogne;;;;;;;;;;;;;46.962326989999994;4.83776957
006.2.31130.12.0;Auvent SC - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;I;Bâtiments des sous concessionnaires;Auvent SC;AUVENT;Centre Bourgogne;;;;;;;;;;;;;46.96237093;4.83814508
006.2.31130.13.0;Restauration - Beaune - Merceuil;AS;Aire de service;BMER;Beaune - Merceuil;I;Bâtiments des sous concessionnaires;Restauration;BATGEN;Centre Bourgogne;RDC;900.0;;;;;;;;;;;46.961854709999976;4.83711511
006.2.31617.01.0;Locaux techniques - Hors tracé;HR;Hors réseau;HSTR;Hors tracé;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;22.0;;;;;;;;;;;46.920708396;4.819208106
006.2.31617.02.0;Locaux techniques - Hors tracé;HR;Hors réseau;HSTR;Hors tracé;F;Locaux techniques du réseau;Locaux techniques indépendants ;LTECH;Centre Bourgogne;RDC;15.0;;;;;;;;;;;46.920592514000006;4.819213519
